location,recommended_foundation,suitability_score,building_height,area,3d_model_path,model_details
Loc5741,Shallow Foundation,91,34,1949,models/3D_Model_5741.obj,"{""vertices"": 737, ""faces"": 1374}"
Loc5742,Shallow Foundation,71,47,3429,models/3D_Model_5742.obj,"{""vertices"": 864, ""faces"": 1032}"
Loc5743,Standard Foundation,98,8,3753,models/3D_Model_5743.obj,"{""vertices"": 912, ""faces"": 1103}"
Loc5744,Deep Foundation,65,48,3060,models/3D_Model_5744.obj,"{""vertices"": 677, ""faces"": 1899}"
Loc5745,Shallow Foundation,87,36,634,models/3D_Model_5745.obj,"{""vertices"": 763, ""faces"": 1931}"
Loc5746,Deep Foundation,75,10,2783,models/3D_Model_5746.obj,"{""vertices"": 417, ""faces"": 1632}"
Loc5747,Standard Foundation,94,42,4841,models/3D_Model_5747.obj,"{""vertices"": 945, ""faces"": 1397}"
Loc5748,Shallow Foundation,59,25,3467,models/3D_Model_5748.obj,"{""vertices"": 370, ""faces"": 1594}"
Loc5749,Standard Foundation,68,31,2743,models/3D_Model_5749.obj,"{""vertices"": 719, ""faces"": 1032}"
Loc5750,Standard Foundation,54,8,1255,models/3D_Model_5750.obj,"{""vertices"": 308, ""faces"": 1029}"
Loc5751,Deep Foundation,94,10,3506,models/3D_Model_5751.obj,"{""vertices"": 653, ""faces"": 874}"
Loc5752,Deep Foundation,76,10,3200,models/3D_Model_5752.obj,"{""vertices"": 871, ""faces"": 1184}"
Loc5753,Deep Foundation,93,31,1802,models/3D_Model_5753.obj,"{""vertices"": 993, ""faces"": 1368}"
Loc5754,Deep Foundation,78,30,4639,models/3D_Model_5754.obj,"{""vertices"": 684, ""faces"": 1227}"
Loc5755,Deep Foundation,93,24,3014,models/3D_Model_5755.obj,"{""vertices"": 931, ""faces"": 1243}"
Loc5756,Shallow Foundation,96,29,1400,models/3D_Model_5756.obj,"{""vertices"": 974, ""faces"": 1608}"
Loc5757,Standard Foundation,91,48,2442,models/3D_Model_5757.obj,"{""vertices"": 797, ""faces"": 1097}"
Loc5758,Shallow Foundation,51,46,3136,models/3D_Model_5758.obj,"{""vertices"": 739, ""faces"": 1036}"
Loc5759,Deep Foundation,58,15,1924,models/3D_Model_5759.obj,"{""vertices"": 1000, ""faces"": 1802}"
Loc5760,Deep Foundation,96,43,3541,models/3D_Model_5760.obj,"{""vertices"": 840, ""faces"": 595}"
Loc5761,Standard Foundation,52,28,661,models/3D_Model_5761.obj,"{""vertices"": 836, ""faces"": 1886}"
Loc5762,Deep Foundation,54,13,4375,models/3D_Model_5762.obj,"{""vertices"": 857, ""faces"": 1334}"
Loc5763,Standard Foundation,71,25,4733,models/3D_Model_5763.obj,"{""vertices"": 562, ""faces"": 1313}"
Loc5764,Shallow Foundation,64,49,4842,models/3D_Model_5764.obj,"{""vertices"": 846, ""faces"": 1852}"
Loc5765,Standard Foundation,87,39,2067,models/3D_Model_5765.obj,"{""vertices"": 993, ""faces"": 538}"
Loc5766,Standard Foundation,87,16,2236,models/3D_Model_5766.obj,"{""vertices"": 855, ""faces"": 1054}"
Loc5767,Deep Foundation,94,12,1272,models/3D_Model_5767.obj,"{""vertices"": 893, ""faces"": 1631}"
Loc5768,Standard Foundation,64,29,2794,models/3D_Model_5768.obj,"{""vertices"": 711, ""faces"": 1507}"
Loc5769,Shallow Foundation,78,5,2974,models/3D_Model_5769.obj,"{""vertices"": 601, ""faces"": 1057}"
Loc5770,Shallow Foundation,53,46,3655,models/3D_Model_5770.obj,"{""vertices"": 383, ""faces"": 627}"
Loc5771,Standard Foundation,85,15,4831,models/3D_Model_5771.obj,"{""vertices"": 851, ""faces"": 1634}"
Loc5772,Deep Foundation,75,46,3921,models/3D_Model_5772.obj,"{""vertices"": 360, ""faces"": 1759}"
Loc5773,Deep Foundation,84,28,2894,models/3D_Model_5773.obj,"{""vertices"": 340, ""faces"": 1430}"
Loc5774,Standard Foundation,79,12,3293,models/3D_Model_5774.obj,"{""vertices"": 898, ""faces"": 1214}"
Loc5775,Shallow Foundation,64,10,2242,models/3D_Model_5775.obj,"{""vertices"": 956, ""faces"": 988}"
Loc5776,Standard Foundation,99,23,1087,models/3D_Model_5776.obj,"{""vertices"": 638, ""faces"": 812}"
Loc5777,Deep Foundation,97,11,3716,models/3D_Model_5777.obj,"{""vertices"": 842, ""faces"": 591}"
Loc5778,Deep Foundation,93,18,2228,models/3D_Model_5778.obj,"{""vertices"": 509, ""faces"": 1884}"
Loc5779,Deep Foundation,97,45,3024,models/3D_Model_5779.obj,"{""vertices"": 497, ""faces"": 513}"
Loc5780,Shallow Foundation,72,18,4817,models/3D_Model_5780.obj,"{""vertices"": 763, ""faces"": 1407}"
Loc5781,Shallow Foundation,91,46,3700,models/3D_Model_5781.obj,"{""vertices"": 349, ""faces"": 1203}"
Loc5782,Deep Foundation,54,27,1323,models/3D_Model_5782.obj,"{""vertices"": 973, ""faces"": 1323}"
Loc5783,Shallow Foundation,61,49,1657,models/3D_Model_5783.obj,"{""vertices"": 443, ""faces"": 1129}"
Loc5784,Shallow Foundation,100,26,3252,models/3D_Model_5784.obj,"{""vertices"": 955, ""faces"": 1186}"
Loc5785,Standard Foundation,87,49,4673,models/3D_Model_5785.obj,"{""vertices"": 459, ""faces"": 1223}"
Loc5786,Deep Foundation,91,16,3135,models/3D_Model_5786.obj,"{""vertices"": 777, ""faces"": 1755}"
Loc5787,Standard Foundation,54,49,4098,models/3D_Model_5787.obj,"{""vertices"": 917, ""faces"": 1184}"
Loc5788,Shallow Foundation,70,23,3169,models/3D_Model_5788.obj,"{""vertices"": 442, ""faces"": 1059}"
Loc5789,Deep Foundation,94,7,2708,models/3D_Model_5789.obj,"{""vertices"": 613, ""faces"": 1278}"
Loc5790,Standard Foundation,93,19,2130,models/3D_Model_5790.obj,"{""vertices"": 450, ""faces"": 918}"
Loc5791,Standard Foundation,87,29,3841,models/3D_Model_5791.obj,"{""vertices"": 791, ""faces"": 612}"
Loc5792,Shallow Foundation,60,42,2442,models/3D_Model_5792.obj,"{""vertices"": 347, ""faces"": 1399}"
Loc5793,Deep Foundation,78,40,1825,models/3D_Model_5793.obj,"{""vertices"": 571, ""faces"": 926}"
Loc5794,Standard Foundation,82,24,4828,models/3D_Model_5794.obj,"{""vertices"": 951, ""faces"": 1011}"
Loc5795,Standard Foundation,65,30,2681,models/3D_Model_5795.obj,"{""vertices"": 854, ""faces"": 1364}"
Loc5796,Shallow Foundation,63,50,521,models/3D_Model_5796.obj,"{""vertices"": 819, ""faces"": 636}"
Loc5797,Standard Foundation,96,47,1512,models/3D_Model_5797.obj,"{""vertices"": 755, ""faces"": 508}"
Loc5798,Standard Foundation,66,47,4611,models/3D_Model_5798.obj,"{""vertices"": 816, ""faces"": 1293}"
Loc5799,Shallow Foundation,64,45,2872,models/3D_Model_5799.obj,"{""vertices"": 697, ""faces"": 1410}"
Loc5800,Standard Foundation,99,45,1064,models/3D_Model_5800.obj,"{""vertices"": 968, ""faces"": 1734}"
Loc5801,Deep Foundation,61,5,3123,models/3D_Model_5801.obj,"{""vertices"": 947, ""faces"": 1277}"
Loc5802,Standard Foundation,50,5,2864,models/3D_Model_5802.obj,"{""vertices"": 423, ""faces"": 1026}"
Loc5803,Deep Foundation,60,47,4922,models/3D_Model_5803.obj,"{""vertices"": 818, ""faces"": 693}"
Loc5804,Shallow Foundation,83,10,2771,models/3D_Model_5804.obj,"{""vertices"": 481, ""faces"": 1014}"
Loc5805,Standard Foundation,95,36,569,models/3D_Model_5805.obj,"{""vertices"": 445, ""faces"": 1425}"
Loc5806,Deep Foundation,65,33,2641,models/3D_Model_5806.obj,"{""vertices"": 449, ""faces"": 1769}"
Loc5807,Standard Foundation,97,45,4566,models/3D_Model_5807.obj,"{""vertices"": 775, ""faces"": 1120}"
Loc5808,Standard Foundation,81,11,1818,models/3D_Model_5808.obj,"{""vertices"": 345, ""faces"": 708}"
Loc5809,Standard Foundation,69,20,1349,models/3D_Model_5809.obj,"{""vertices"": 320, ""faces"": 1382}"
Loc5810,Shallow Foundation,56,46,1753,models/3D_Model_5810.obj,"{""vertices"": 484, ""faces"": 1192}"
Loc5811,Standard Foundation,67,9,4126,models/3D_Model_5811.obj,"{""vertices"": 838, ""faces"": 1222}"
Loc5812,Shallow Foundation,66,45,760,models/3D_Model_5812.obj,"{""vertices"": 916, ""faces"": 1310}"
Loc5813,Shallow Foundation,94,17,637,models/3D_Model_5813.obj,"{""vertices"": 335, ""faces"": 1820}"
Loc5814,Deep Foundation,64,23,2022,models/3D_Model_5814.obj,"{""vertices"": 663, ""faces"": 1119}"
Loc5815,Standard Foundation,95,19,3335,models/3D_Model_5815.obj,"{""vertices"": 873, ""faces"": 1950}"
Loc5816,Shallow Foundation,56,29,1760,models/3D_Model_5816.obj,"{""vertices"": 971, ""faces"": 1330}"
Loc5817,Shallow Foundation,74,44,697,models/3D_Model_5817.obj,"{""vertices"": 626, ""faces"": 705}"
Loc5818,Standard Foundation,96,36,1635,models/3D_Model_5818.obj,"{""vertices"": 427, ""faces"": 1500}"
Loc5819,Deep Foundation,58,42,1663,models/3D_Model_5819.obj,"{""vertices"": 435, ""faces"": 1487}"
Loc5820,Shallow Foundation,54,32,3241,models/3D_Model_5820.obj,"{""vertices"": 729, ""faces"": 1679}"
Loc5821,Standard Foundation,54,27,4038,models/3D_Model_5821.obj,"{""vertices"": 870, ""faces"": 1980}"
Loc5822,Shallow Foundation,91,13,782,models/3D_Model_5822.obj,"{""vertices"": 685, ""faces"": 1979}"
Loc5823,Standard Foundation,63,18,2407,models/3D_Model_5823.obj,"{""vertices"": 917, ""faces"": 1632}"
Loc5824,Shallow Foundation,83,16,1942,models/3D_Model_5824.obj,"{""vertices"": 762, ""faces"": 1340}"
Loc5825,Standard Foundation,52,23,1977,models/3D_Model_5825.obj,"{""vertices"": 943, ""faces"": 593}"
Loc5826,Shallow Foundation,89,18,1567,models/3D_Model_5826.obj,"{""vertices"": 781, ""faces"": 1656}"
Loc5827,Shallow Foundation,50,46,2677,models/3D_Model_5827.obj,"{""vertices"": 642, ""faces"": 1435}"
Loc5828,Deep Foundation,74,15,869,models/3D_Model_5828.obj,"{""vertices"": 378, ""faces"": 926}"
Loc5829,Shallow Foundation,59,35,4914,models/3D_Model_5829.obj,"{""vertices"": 639, ""faces"": 882}"
Loc5830,Standard Foundation,88,12,4423,models/3D_Model_5830.obj,"{""vertices"": 685, ""faces"": 1976}"
Loc5831,Deep Foundation,61,15,3013,models/3D_Model_5831.obj,"{""vertices"": 474, ""faces"": 1234}"
Loc5832,Deep Foundation,64,36,2417,models/3D_Model_5832.obj,"{""vertices"": 984, ""faces"": 1252}"
Loc5833,Deep Foundation,50,43,4320,models/3D_Model_5833.obj,"{""vertices"": 683, ""faces"": 921}"
Loc5834,Shallow Foundation,54,7,2027,models/3D_Model_5834.obj,"{""vertices"": 307, ""faces"": 780}"
Loc5835,Standard Foundation,63,24,4397,models/3D_Model_5835.obj,"{""vertices"": 721, ""faces"": 1885}"
Loc5836,Deep Foundation,95,42,2296,models/3D_Model_5836.obj,"{""vertices"": 759, ""faces"": 1138}"
Loc5837,Deep Foundation,88,22,3694,models/3D_Model_5837.obj,"{""vertices"": 432, ""faces"": 1348}"
Loc5838,Shallow Foundation,55,50,3624,models/3D_Model_5838.obj,"{""vertices"": 935, ""faces"": 1356}"
Loc5839,Standard Foundation,78,34,2353,models/3D_Model_5839.obj,"{""vertices"": 766, ""faces"": 1512}"
Loc5840,Shallow Foundation,51,40,1757,models/3D_Model_5840.obj,"{""vertices"": 865, ""faces"": 563}"
Loc5841,Standard Foundation,99,23,4888,models/3D_Model_5841.obj,"{""vertices"": 455, ""faces"": 799}"
Loc5842,Deep Foundation,78,44,3170,models/3D_Model_5842.obj,"{""vertices"": 772, ""faces"": 977}"
Loc5843,Deep Foundation,57,7,1951,models/3D_Model_5843.obj,"{""vertices"": 392, ""faces"": 991}"
Loc5844,Deep Foundation,69,45,1503,models/3D_Model_5844.obj,"{""vertices"": 811, ""faces"": 1685}"
Loc5845,Deep Foundation,99,40,2403,models/3D_Model_5845.obj,"{""vertices"": 331, ""faces"": 1576}"
Loc5846,Shallow Foundation,80,29,1016,models/3D_Model_5846.obj,"{""vertices"": 801, ""faces"": 592}"
Loc5847,Deep Foundation,61,42,1238,models/3D_Model_5847.obj,"{""vertices"": 502, ""faces"": 1678}"
Loc5848,Shallow Foundation,63,33,3162,models/3D_Model_5848.obj,"{""vertices"": 458, ""faces"": 694}"
Loc5849,Deep Foundation,92,18,1597,models/3D_Model_5849.obj,"{""vertices"": 837, ""faces"": 920}"
Loc5850,Shallow Foundation,71,40,969,models/3D_Model_5850.obj,"{""vertices"": 826, ""faces"": 530}"
Loc5851,Shallow Foundation,99,18,3422,models/3D_Model_5851.obj,"{""vertices"": 717, ""faces"": 1026}"
Loc5852,Shallow Foundation,67,16,4936,models/3D_Model_5852.obj,"{""vertices"": 363, ""faces"": 1341}"
Loc5853,Deep Foundation,59,37,2871,models/3D_Model_5853.obj,"{""vertices"": 705, ""faces"": 810}"
Loc5854,Standard Foundation,62,47,1670,models/3D_Model_5854.obj,"{""vertices"": 612, ""faces"": 1400}"
Loc5855,Shallow Foundation,62,37,3470,models/3D_Model_5855.obj,"{""vertices"": 546, ""faces"": 1584}"
Loc5856,Shallow Foundation,81,45,799,models/3D_Model_5856.obj,"{""vertices"": 706, ""faces"": 1721}"
Loc5857,Deep Foundation,52,17,1159,models/3D_Model_5857.obj,"{""vertices"": 489, ""faces"": 1997}"
Loc5858,Shallow Foundation,61,18,3557,models/3D_Model_5858.obj,"{""vertices"": 320, ""faces"": 1359}"
Loc5859,Standard Foundation,94,20,887,models/3D_Model_5859.obj,"{""vertices"": 589, ""faces"": 1445}"
Loc5860,Deep Foundation,68,47,2964,models/3D_Model_5860.obj,"{""vertices"": 793, ""faces"": 1365}"
Loc5861,Deep Foundation,76,6,1153,models/3D_Model_5861.obj,"{""vertices"": 637, ""faces"": 1832}"
Loc5862,Shallow Foundation,87,29,3907,models/3D_Model_5862.obj,"{""vertices"": 667, ""faces"": 1760}"
Loc5863,Standard Foundation,65,43,2690,models/3D_Model_5863.obj,"{""vertices"": 912, ""faces"": 1984}"
Loc5864,Standard Foundation,91,47,2479,models/3D_Model_5864.obj,"{""vertices"": 495, ""faces"": 1507}"
Loc5865,Deep Foundation,89,39,1838,models/3D_Model_5865.obj,"{""vertices"": 911, ""faces"": 1912}"
Loc5866,Deep Foundation,100,47,3112,models/3D_Model_5866.obj,"{""vertices"": 863, ""faces"": 1678}"
Loc5867,Deep Foundation,70,22,2450,models/3D_Model_5867.obj,"{""vertices"": 931, ""faces"": 1872}"
Loc5868,Standard Foundation,73,34,2728,models/3D_Model_5868.obj,"{""vertices"": 435, ""faces"": 661}"
Loc5869,Standard Foundation,96,22,4936,models/3D_Model_5869.obj,"{""vertices"": 715, ""faces"": 825}"
Loc5870,Shallow Foundation,76,30,1686,models/3D_Model_5870.obj,"{""vertices"": 962, ""faces"": 1317}"
Loc5871,Shallow Foundation,64,39,2392,models/3D_Model_5871.obj,"{""vertices"": 573, ""faces"": 1480}"
Loc5872,Deep Foundation,77,18,4170,models/3D_Model_5872.obj,"{""vertices"": 592, ""faces"": 1478}"
Loc5873,Deep Foundation,93,29,768,models/3D_Model_5873.obj,"{""vertices"": 328, ""faces"": 1278}"
Loc5874,Shallow Foundation,62,14,3229,models/3D_Model_5874.obj,"{""vertices"": 743, ""faces"": 701}"
Loc5875,Shallow Foundation,83,49,3029,models/3D_Model_5875.obj,"{""vertices"": 561, ""faces"": 545}"
Loc5876,Deep Foundation,81,15,2755,models/3D_Model_5876.obj,"{""vertices"": 700, ""faces"": 551}"
Loc5877,Deep Foundation,68,41,2723,models/3D_Model_5877.obj,"{""vertices"": 435, ""faces"": 1783}"
Loc5878,Shallow Foundation,84,5,3095,models/3D_Model_5878.obj,"{""vertices"": 463, ""faces"": 1682}"
Loc5879,Deep Foundation,65,11,2561,models/3D_Model_5879.obj,"{""vertices"": 366, ""faces"": 1087}"
Loc5880,Deep Foundation,60,16,2493,models/3D_Model_5880.obj,"{""vertices"": 742, ""faces"": 1980}"
Loc5881,Standard Foundation,67,48,3705,models/3D_Model_5881.obj,"{""vertices"": 795, ""faces"": 1254}"
Loc5882,Standard Foundation,83,35,1723,models/3D_Model_5882.obj,"{""vertices"": 715, ""faces"": 1083}"
Loc5883,Shallow Foundation,58,43,550,models/3D_Model_5883.obj,"{""vertices"": 520, ""faces"": 659}"
Loc5884,Shallow Foundation,63,27,824,models/3D_Model_5884.obj,"{""vertices"": 372, ""faces"": 582}"
Loc5885,Deep Foundation,75,38,2472,models/3D_Model_5885.obj,"{""vertices"": 862, ""faces"": 1671}"
Loc5886,Deep Foundation,61,24,2578,models/3D_Model_5886.obj,"{""vertices"": 556, ""faces"": 1652}"
Loc5887,Standard Foundation,65,6,3096,models/3D_Model_5887.obj,"{""vertices"": 776, ""faces"": 1455}"
Loc5888,Standard Foundation,98,6,1704,models/3D_Model_5888.obj,"{""vertices"": 874, ""faces"": 1590}"
Loc5889,Shallow Foundation,84,27,1842,models/3D_Model_5889.obj,"{""vertices"": 993, ""faces"": 1661}"
Loc5890,Standard Foundation,83,15,4320,models/3D_Model_5890.obj,"{""vertices"": 384, ""faces"": 1898}"
Loc5891,Deep Foundation,99,23,3788,models/3D_Model_5891.obj,"{""vertices"": 758, ""faces"": 1962}"
Loc5892,Deep Foundation,54,43,2030,models/3D_Model_5892.obj,"{""vertices"": 624, ""faces"": 1341}"
Loc5893,Deep Foundation,84,42,2511,models/3D_Model_5893.obj,"{""vertices"": 938, ""faces"": 570}"
Loc5894,Standard Foundation,71,36,2573,models/3D_Model_5894.obj,"{""vertices"": 409, ""faces"": 1059}"
Loc5895,Standard Foundation,69,30,2078,models/3D_Model_5895.obj,"{""vertices"": 367, ""faces"": 1277}"
Loc5896,Shallow Foundation,74,42,3738,models/3D_Model_5896.obj,"{""vertices"": 991, ""faces"": 1120}"
Loc5897,Standard Foundation,65,16,3812,models/3D_Model_5897.obj,"{""vertices"": 720, ""faces"": 666}"
Loc5898,Deep Foundation,57,7,1845,models/3D_Model_5898.obj,"{""vertices"": 568, ""faces"": 1266}"
Loc5899,Deep Foundation,61,25,3489,models/3D_Model_5899.obj,"{""vertices"": 660, ""faces"": 1129}"
Loc5900,Standard Foundation,92,9,1876,models/3D_Model_5900.obj,"{""vertices"": 882, ""faces"": 1684}"
Loc5901,Shallow Foundation,57,31,2579,models/3D_Model_5901.obj,"{""vertices"": 488, ""faces"": 682}"
Loc5902,Shallow Foundation,56,43,3183,models/3D_Model_5902.obj,"{""vertices"": 509, ""faces"": 1162}"
Loc5903,Shallow Foundation,66,20,3627,models/3D_Model_5903.obj,"{""vertices"": 480, ""faces"": 1701}"
Loc5904,Shallow Foundation,67,10,4815,models/3D_Model_5904.obj,"{""vertices"": 818, ""faces"": 1136}"
Loc5905,Shallow Foundation,100,47,3482,models/3D_Model_5905.obj,"{""vertices"": 943, ""faces"": 1872}"
Loc5906,Standard Foundation,92,5,946,models/3D_Model_5906.obj,"{""vertices"": 813, ""faces"": 1628}"
Loc5907,Standard Foundation,85,17,4013,models/3D_Model_5907.obj,"{""vertices"": 320, ""faces"": 2000}"
Loc5908,Shallow Foundation,89,29,1165,models/3D_Model_5908.obj,"{""vertices"": 910, ""faces"": 919}"
Loc5909,Deep Foundation,70,14,3211,models/3D_Model_5909.obj,"{""vertices"": 364, ""faces"": 1202}"
Loc5910,Deep Foundation,60,46,4345,models/3D_Model_5910.obj,"{""vertices"": 652, ""faces"": 730}"
Loc5911,Deep Foundation,60,9,3037,models/3D_Model_5911.obj,"{""vertices"": 427, ""faces"": 1284}"
Loc5912,Standard Foundation,75,42,1274,models/3D_Model_5912.obj,"{""vertices"": 790, ""faces"": 1944}"
Loc5913,Standard Foundation,54,28,4538,models/3D_Model_5913.obj,"{""vertices"": 663, ""faces"": 1513}"
Loc5914,Deep Foundation,83,14,917,models/3D_Model_5914.obj,"{""vertices"": 637, ""faces"": 693}"
Loc5915,Deep Foundation,84,22,1719,models/3D_Model_5915.obj,"{""vertices"": 315, ""faces"": 835}"
Loc5916,Shallow Foundation,93,30,4671,models/3D_Model_5916.obj,"{""vertices"": 400, ""faces"": 893}"
Loc5917,Shallow Foundation,75,10,2586,models/3D_Model_5917.obj,"{""vertices"": 433, ""faces"": 1152}"
Loc5918,Standard Foundation,84,48,2799,models/3D_Model_5918.obj,"{""vertices"": 716, ""faces"": 1818}"
Loc5919,Standard Foundation,64,12,1258,models/3D_Model_5919.obj,"{""vertices"": 690, ""faces"": 1844}"
Loc5920,Standard Foundation,87,5,4658,models/3D_Model_5920.obj,"{""vertices"": 831, ""faces"": 655}"
Loc5921,Shallow Foundation,94,8,3555,models/3D_Model_5921.obj,"{""vertices"": 829, ""faces"": 1136}"
Loc5922,Deep Foundation,65,20,1864,models/3D_Model_5922.obj,"{""vertices"": 601, ""faces"": 812}"
Loc5923,Deep Foundation,91,25,3599,models/3D_Model_5923.obj,"{""vertices"": 395, ""faces"": 1290}"
Loc5924,Standard Foundation,80,25,3723,models/3D_Model_5924.obj,"{""vertices"": 816, ""faces"": 1334}"
Loc5925,Standard Foundation,51,5,3726,models/3D_Model_5925.obj,"{""vertices"": 495, ""faces"": 1928}"
Loc5926,Shallow Foundation,54,40,1000,models/3D_Model_5926.obj,"{""vertices"": 976, ""faces"": 1245}"
Loc5927,Shallow Foundation,96,36,3853,models/3D_Model_5927.obj,"{""vertices"": 836, ""faces"": 674}"
Loc5928,Deep Foundation,63,10,3641,models/3D_Model_5928.obj,"{""vertices"": 861, ""faces"": 1841}"
Loc5929,Deep Foundation,91,14,3798,models/3D_Model_5929.obj,"{""vertices"": 891, ""faces"": 842}"
Loc5930,Shallow Foundation,63,43,4430,models/3D_Model_5930.obj,"{""vertices"": 762, ""faces"": 1523}"
Loc5931,Standard Foundation,56,6,1654,models/3D_Model_5931.obj,"{""vertices"": 398, ""faces"": 1763}"
Loc5932,Standard Foundation,93,26,3031,models/3D_Model_5932.obj,"{""vertices"": 676, ""faces"": 546}"
Loc5933,Shallow Foundation,53,24,4734,models/3D_Model_5933.obj,"{""vertices"": 468, ""faces"": 1440}"
Loc5934,Standard Foundation,65,15,3491,models/3D_Model_5934.obj,"{""vertices"": 507, ""faces"": 1619}"
Loc5935,Shallow Foundation,63,26,4215,models/3D_Model_5935.obj,"{""vertices"": 913, ""faces"": 1974}"
Loc5936,Shallow Foundation,88,35,2774,models/3D_Model_5936.obj,"{""vertices"": 787, ""faces"": 992}"
Loc5937,Shallow Foundation,77,13,3279,models/3D_Model_5937.obj,"{""vertices"": 540, ""faces"": 1871}"
Loc5938,Deep Foundation,98,20,4754,models/3D_Model_5938.obj,"{""vertices"": 441, ""faces"": 1342}"
Loc5939,Standard Foundation,50,38,1498,models/3D_Model_5939.obj,"{""vertices"": 569, ""faces"": 1050}"
Loc5940,Shallow Foundation,68,28,3324,models/3D_Model_5940.obj,"{""vertices"": 340, ""faces"": 539}"
Loc5941,Shallow Foundation,100,21,3336,models/3D_Model_5941.obj,"{""vertices"": 363, ""faces"": 905}"
Loc5942,Standard Foundation,81,31,1050,models/3D_Model_5942.obj,"{""vertices"": 791, ""faces"": 1698}"
Loc5943,Standard Foundation,72,41,2329,models/3D_Model_5943.obj,"{""vertices"": 767, ""faces"": 513}"
Loc5944,Standard Foundation,75,39,3833,models/3D_Model_5944.obj,"{""vertices"": 944, ""faces"": 769}"
Loc5945,Standard Foundation,89,24,4653,models/3D_Model_5945.obj,"{""vertices"": 973, ""faces"": 807}"
Loc5946,Deep Foundation,75,13,4765,models/3D_Model_5946.obj,"{""vertices"": 479, ""faces"": 958}"
